"StationID","Replicate","SampleDate","Latitude","Longitude","SampleDepth","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10125",1,2018-08-07,32.6832,-117.1292,11,"Tubulanus cingulatus",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Scoletoma sp C",22,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Anoplodactylus erectus",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Bivalvia",2,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Diplocirrus sp SD1",4,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Leitoscoloplos sp A",9,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Leptosynapta sp",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Mediomastus sp",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Musculista senhousia",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Nassarius tiarula",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Prionospio heterobranchia",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Pseudopolydora paucibranchiata",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Schmittius politus",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Scoletoma sp A",1,NA,"Ports","No"
"B18-10138",1,2018-08-07,32.666,-117.12,13,"Tubulanus cingulatus",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Haminoea vesicula",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Alpheus californiensis",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Ambidexter panamensis",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Anoplodactylus erectus",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Asthenothaerus diegensis",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Baseodiscus delineatus",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Chondrochelia dubia Cmplx",6,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Corymorpha palma",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Edwardsia californica",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Erileptus spinosus",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Exogone lourei",26,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Fabricinuda limnicola",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Heterophoxus ellisi",7,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Heteroserolis carinata",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Leitoscoloplos sp A",19,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Mediomastus sp",34,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Murchisonella occidentalis",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Musculista senhousia",80,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Nassarius tiarula",4,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Nymphon pixellae",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Panopeidae",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Paranemertes californica",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Petaloclymene pacifica",6,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Phtisicinae",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Podocerus cristatus",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Prionospio heterobranchia",7,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Pseudopolydora paucibranchiata",169,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Scoletoma sp A",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Scoletoma sp C",21,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Semelidae",3,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Tagelus subteres",1,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Theora lubrica",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Tubulanus cingulatus",2,NA,"Ports","No"
"B18-10135",1,2018-08-07,32.6721,-117.1181,8.3,"Zeuxo normani Cmplx",8,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Acteocina inculta",5,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Actiniaria",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Amphideutopus oculatus",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Amphipholis squamata",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Asthenothaerus diegensis",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Baseodiscus delineatus",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Caprella californica Cmplx",3,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Chondrochelia dubia Cmplx",61,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Erileptus spinosus",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Exogone lourei",214,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Fabricinuda limnicola",41,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Glycera americana",3,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Goniada littorea",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Heteroserolis carinata",6,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Laevicardium substriatum",10,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Leitoscoloplos sp A",6,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Leptosynapta sp",72,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Lyonsia californica",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Mediomastus sp",6,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Musculista senhousia",30,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Paranemertes californica",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Phoronis sp",3,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Pseudopolydora paucibranchiata",9,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Sabellidae",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Scoletoma sp A",22,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Scoletoma sp C",36,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Solen rostriformis",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Stylochus exiguus",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Tagelus subteres",2,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Tellina meropsis",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Theora lubrica",1,NA,"Ports","No"
"B18-10129",1,2018-08-07,32.6782,-117.1624,5,"Tubulanus cingulatus",1,NA,"Ports","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Acanthoptilum sp",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Actiniaria",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Amaeana occidentalis",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Americhelidium sp",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Ampelisca cristata cristata",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Ampharete labrops",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Amphicteis scaphobranchiata",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Amphideutopus oculatus",33,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Amphiodia psara",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Ampithoe valida",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Ancistrosyllis hamata",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Aphelochaeta glandaria Cmplx",44,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Asthenothaerus diegensis",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Bipalponephtys cornuta",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Campylaspis rubromaculata",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Carinomella lactea",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Cephalaspidea",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Ceriantharia",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Diplocirrus sp SD1",4,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Edwardsia californica",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Erileptus spinosus",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Euchone limnicola",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Exogone lourei",3,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Glycera americana",4,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Goniada littorea",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Haplosyllis spongicola Cmplx",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Heteroserolis carinata",7,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Kirkegaardia cryptica",5,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Leitoscoloplos sp A",103,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Lineidae",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Lumbrineris latreilli",49,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Maculaura alaskensis Cmplx",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Mediomastus sp",5,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Melinna oculata",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Mytilus galloprovincialis",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Neastacilla californica",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Nudibranchia",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Ophiactis simplex",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Oxyurostylis pacifica",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Paracaprella sp",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Paranemertes californica",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Paraprionospio alata",3,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Petaloclymene pacifica",6,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Phoronis sp",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Pista brevibranchiata",7,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Podarkeopsis glabrus",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Podocerus cristatus",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Prionospio sp",9,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Rudilemboides stenopropodus",5,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Salvatoria californiensis",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Scolelepis (Scolelepis) squamata",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Scoletoma sp A",97,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Scoletoma sp C",32,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Solen rostriformis",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Spiophanes duplex",18,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Stylatula elongata",2,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Tagelus subteres",7,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Tellina modesta",1,NA,"Bays","No"
"B18-10447",1,2018-08-08,32.7138,-117.1885,15,"Virgularia californica",2,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Alpheus californiensis",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Amphideutopus oculatus",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Betaeus ensenadensis",2,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Bivalvia",2,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Cossura sp A",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Diplocirrus sp SD1",4,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Glycera americana",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Heterophoxus ellisi",2,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Kurtiella tumida",2,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Leitoscoloplos sp A",16,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Mediomastus sp",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Metasychis disparidentatus",2,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Microspio pigmentata",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Naineris dendritica",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Neotrypaea gigas",4,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Paraprionospio alata",3,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Periploma discus",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Philine auriformis",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Podarkeopsis glabrus",1,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Scoletoma sp A",29,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Scoletoma sp C",13,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Solen rostriformis",2,NA,"Bays","No"
"B18-10028",1,2018-08-08,32.707,-117.1899,15.3,"Tubulanidae sp B",1,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Theora lubrica",3,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Amphideutopus oculatus",8,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Bipalponephtys cornuta",1,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Chaetozone corona",1,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Cossura sp A",3,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Diplocirrus sp SD1",2,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Edwardsia californica",1,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Euchone limnicola",2,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Leitoscoloplos sp A",26,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Lineidae",2,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Lumbrineris japonica",1,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Lumbrineris latreilli",1,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Mediomastus sp",3,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Paraprionospio alata",4,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Philine auriformis",2,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Poecilochaetus martini",4,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Scleroplax granulata",1,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Scoletoma sp A",19,NA,"Bays","No"
"B18-10027",1,2018-08-08,32.7075,-117.1852,12.1,"Scoletoma sp C",6,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Alpheus californiensis",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Bipalponephtys cornuta",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Bivalvia",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Edwardsia californica",4,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Euchone limnicola",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Glycera americana",4,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Leitoscoloplos sp A",5,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Lumbrineris japonica",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Neotrypaea gigas",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Pherusa capulata",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Pista brevibranchiata",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Poecilochaetus martini",2,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Scoletoma sp A",15,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Scoletoma sp C",9,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Spiophanes duplex",1,NA,"Bays","No"
"B18-10026",1,2018-08-08,32.7094,-117.1868,17.4,"Tubulanus sp A",1,NA,"Bays","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Amaeana occidentalis",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Ampelisca cristata cristata",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Ampharete labrops",3,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Amphicteis scaphobranchiata",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Amphideutopus oculatus",4,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Aphelochaeta glandaria Cmplx",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Bivalvia",4,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Carinomella lactea",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Cossura sp A",25,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Dorvillea (Schistomeringos) annulata",10,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Edwardsia californica",42,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Exogone lourei",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Glycera americana",4,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Leitoscoloplos sp A",42,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Lineidae",6,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Listriella goleta",3,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Mediomastus sp",10,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Megasyllis nipponica",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Melanochlamys diomedea",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Melinna oculata",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Metasychis disparidentatus",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Microspio pigmentata",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Neastacilla californica",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Neotrypaea gigas",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Nuculana taphria",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Paraprionospio alata",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Petaloclymene pacifica",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Pherusa neopapillata",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Pista brevibranchiata",2,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Pista wui",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Prionospio lighti",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Rochefortia coani",4,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Scleroplax granulata",3,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Scoletoma sp A",36,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Scoletoma sp C",36,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Spiophanes duplex",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Tubulanidae sp B",1,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Tubulanus polymorphus",3,NA,"Ports","No"
"B18-10120",1,2018-08-08,32.6896,-117.238,12.8,"Tubulanus sp A",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Turbonilla sp A",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Amphiodia urtica",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Acanthoptilum sp",7,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Acteocina harpa",4,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Actiniaria",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Aglaja ocelligera",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Alia carinata",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Alvania compacta",7,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Ampelisca agassizi",6,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Ampelisca cristata cristata",12,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Ampelisca lobata",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Ampharete labrops",41,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Amphicteis scaphobranchiata",1,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Amphideutopus oculatus",16,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Amphipholis squamata",2,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Aoroides sp",2,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Aphelochaeta glandaria Cmplx",6,NA,"Ports","No"
"B18-10118",1,2018-08-08,32.6903,-117.2342,14.1,"Apolochus picadurus",2,NA,"Ports","No"
